,timestamp,lp
2023-07-10 13:59:28.998520,,622.95
2023-07-10 13:59:30.999075,,623.0
2023-07-10 13:59:36.999464,,622.95
2023-07-10 13:59:38.676971,,623.0
2023-07-10 13:59:38.999875,,622.95
2023-07-10 13:59:40.877879,,623.0
2023-07-10 13:59:43.004142,,622.95
2023-07-10 13:59:44.257167,,623.0
2023-07-10 13:59:46.008189,,622.95
2023-07-10 13:59:51.005943,,623.0
2023-07-10 13:59:52.009320,,622.95
2023-07-10 13:59:53.494406,,623.0
2023-07-10 13:59:54.004087,,622.95
2023-07-10 13:59:54.901529,,623.0
2023-07-10 13:59:56.004848,,622.95
2023-07-10 13:59:57.006229,,623.0
